x,y,spreed,ent,time
-22,-16,1,23,3
1,-5,1,3,3
-2,-1,1,4,3
-2,-1,1,11,3
4,-5,1,2,3
-4,-8,1,10,3
-4,0,1,14,3
-6,1,1,6,3
2,0,1,5,3
4,-7,1,7,3
7,7,1,9,3
0,0,1,8,3
-10,4,1,13,3
-3,1,1,12,3
-4,-3,1,1,3
1,-5,1,0,4
15,1,1,22,4
20,-2,1,16,4
-24,-25,1,21,4
13,-8,1,24,4
11,-23,1,27,4
-10,-26,1,17,4
-22,-15,1,23,4
-12,10,1,19,4
-17,-20,1,25,4
-21,-24,1,26,4
8,-14,1,20,4
18,1,1,29,4
-6,9,1,18,4
-21,23,1,28,4
-11,-2,1,15,4
3,-8,1,7,4
-6,0,1,6,4
-3,-9,1,10,4
1,-1,1,5,4
-2,-2,1,4,4
2,-6,1,3,4
-3,-3,1,1,4
-4,2,1,12,4
-5,-1,1,14,4
-9,4,1,13,4
0,-1,1,8,4
3,-5,1,2,4
-2,0,1,11,4
6,6,1,9,4
2,-6,1,0,5
-12,-1,1,15,5
-5,8,1,18,5
13,-9,1,24,5
-9,-25,1,17,5
14,1,1,22,5
8,-15,1,20,5
-25,-24,1,21,5
-12,11,1,19,5
20,-1,1,16,5
10,-23,1,27,5
-18,-19,1,25,5
-21,24,1,28,5
-23,-14,1,23,5
-22,-23,1,26,5
19,0,1,29,5
4,-7,1,7,5
-8,3,1,13,5
-1,-1,1,8,5
-3,-4,1,1,5
-2,-8,1,10,5
3,-6,1,3,5
-2,-2,1,4,5
-5,-1,1,14,5
2,-5,1,2,5
1,0,1,5,5
-3,2,1,12,5
6,5,1,9,5
-6,-1,1,6,5
-2,0,1,11,5
2,-6,1,0,6
-22,-23,1,26,6
-17,-18,1,25,6
19,-1,1,29,6
14,-10,1,24,6
-25,-23,1,21,6
14,2,1,22,6
7,-16,1,20,6
-4,8,1,18,6
-8,-25,1,17,6
-11,11,1,19,6
-22,23,1,28,6
21,0,1,16,6
9,-22,1,27,6
-13,-1,1,15,6
-23,-13,1,23,6
-4,-2,1,14,6
1,-6,1,2,6
5,4,1,9,6
-2,-4,1,1,6
-2,-7,1,10,6
-8,2,1,13,6
4,-6,1,3,6
5,-7,1,7,6
-5,-2,1,6,6
-2,-2,1,8,6
-2,3,1,12,6
1,1,1,5,6
-1,-1,1,11,6
-1,-2,1,4,6
3,-7,1,0,7
9,-21,1,27,7
6,-17,1,20,7
14,-11,1,24,7
-18,-18,1,25,7
-3,8,1,18,7
-14,0,1,15,7
-22,22,1,28,7
-7,-25,1,17,7
-24,-13,1,23,7
19,-2,1,29,7
13,3,1,22,7
-10,12,1,19,7
-26,-22,1,21,7
-23,-22,1,26,7
20,1,1,16,7
0,-2,1,4,7
5,3,1,9,7
-1,3,1,12,7
-4,-2,1,6,7
1,2,1,5,7
-3,-2,1,14,7
-3,-3,1,8,7
-1,-7,1,10,7
-7,2,1,13,7
-1,-4,1,1,7
5,-7,1,3,7
6,-6,1,7,7
-1,-2,1,11,7
1,-7,1,2,7
4,-7,1,0,8
15,-11,1,24,8
-19,-17,1,25,8
-24,-22,1,26,8
-14,0,1,15,8
6,-17,1,20,8
9,-21,1,27,8
-23,22,1,28,8
20,-3,1,29,8
-10,12,1,19,8
-25,-23,1,21,8
-25,-12,1,23,8
-3,9,1,18,8
-6,-25,1,17,8
12,2,1,22,8
20,2,1,16,8
1,-2,1,4,8
-4,-3,1,8,8
4,2,1,9,8
-2,-3,1,14,8
-1,-3,1,11,8
0,-7,1,2,8
-3,-3,1,6,8
0,-6,1,10,8
6,-5,1,7,8
-6,1,1,13,8
1,3,1,5,8
6,-7,1,3,8
0,-5,1,1,8
0,3,1,12,8
5,-7,1,0,9
8,-20,1,27,9
-15,1,1,15,9
21,3,1,16,9
-24,-23,1,21,9
11,2,1,22,9
-25,-12,1,23,9
-9,13,1,19,9
-25,-21,1,26,9
5,-18,1,20,9
-19,-16,1,25,9
-5,-25,1,17,9
16,-12,1,24,9
-3,10,1,18,9
-23,21,1,28,9
20,-4,1,29,9
-5,0,1,13,9
1,-5,1,1,9
0,-4,1,11,9
5,-4,1,7,9
1,4,1,12,9
-1,-3,1,14,9
-3,-4,1,6,9
-4,-4,1,8,9
2,4,1,5,9
7,-7,1,3,9
-1,-8,1,2,9
4,2,1,9,9
0,-5,1,10,9
2,-2,1,4,9
6,-6,1,0,10
17,-12,1,24,10
22,4,1,16,10
5,-19,1,20,10
11,2,1,22,10
-25,-11,1,23,10
-3,11,1,18,10
-8,13,1,19,10
8,-19,1,27,10
-19,-15,1,25,10
19,-5,1,29,10
-16,2,1,15,10
-23,-23,1,21,10
-26,-20,1,26,10
-24,21,1,28,10
-4,-25,1,17,10
4,-4,1,7,10
4,2,1,9,10
0,-8,1,2,10
0,-2,1,14,10
-4,1,1,13,10
0,-6,1,10,10
1,-6,1,1,10
0,-3,1,11,10
3,-2,1,4,10
0,3,1,12,10
3,4,1,5,10
-3,-4,1,8,10
6,-6,1,3,10
-2,-4,1,6,10
7,-5,1,0,11
-25,-10,1,23,11
-25,20,1,28,11
-4,-25,1,17,11
20,-6,1,29,11
-16,3,1,15,11
18,-12,1,24,11
10,2,1,22,11
-7,14,1,19,11
-25,-21,1,26,11
9,-18,1,27,11
-22,-23,1,21,11
-3,12,1,18,11
22,4,1,16,11
-18,-14,1,25,11
4,-19,1,20,11
5,2,1,9,11
1,-6,1,10,11
1,-3,1,11,11
-3,1,1,13,11
4,-1,1,4,11
4,4,1,5,11
1,-7,1,1,11
1,-2,1,14,11
-1,3,1,12,11
3,-4,1,7,11
1,-8,1,2,11
-1,-5,1,6,11
-2,-5,1,8,11
5,-6,1,3,11
7,-5,1,0,12
23,5,1,16,12
10,-17,1,27,12
-4,13,1,18,12
-25,-22,1,26,12
-18,-13,1,25,12
19,-12,1,24,12
3,-19,1,20,12
-17,4,1,15,12
21,-6,1,29,12
-21,-23,1,21,12
-6,14,1,19,12
9,1,1,22,12
-26,19,1,28,12
-26,-9,1,23,12
-3,-25,1,17,12
6,2,1,9,12
5,-1,1,4,12
2,-4,1,7,12
-1,-5,1,8,12
-3,2,1,13,12
2,-7,1,10,12
-2,2,1,12,12
2,-2,1,14,12
4,-6,1,3,12
5,4,1,5,12
0,-8,1,1,12
-1,-6,1,6,12
2,-7,1,2,12
2,-2,1,11,12
8,-4,1,0,13
-2,-25,1,17,13
24,5,1,16,13
-26,-23,1,26,13
-25,20,1,28,13
2,-19,1,20,13
-25,-10,1,23,13
-4,14,1,18,13
10,-16,1,27,13
8,1,1,22,13
20,-12,1,24,13
-17,5,1,15,13
-5,14,1,19,13
21,-7,1,29,13
-20,-23,1,21,13
-18,-12,1,25,13
2,-8,1,10,13
3,-1,1,14,13
0,-6,1,6,13
6,4,1,5,13
-3,2,1,12,13
3,-2,1,11,13
-1,-5,1,8,13
3,-7,1,2,13
5,0,1,4,13
-2,2,1,13,13
3,-5,1,3,13
7,2,1,9,13
1,-4,1,7,13
0,-9,1,1,13
9,-4,1,0,14
11,-16,1,27,14
-24,-9,1,23,14
-24,20,1,28,14
-19,-24,1,21,14
21,-12,1,24,14
-5,14,1,18,14
-18,5,1,15,14
-4,15,1,19,14
21,-8,1,29,14
1,-19,1,20,14
-25,-24,1,26,14
-18,-11,1,25,14
24,4,1,16,14
7,1,1,22,14
-1,-25,1,17,14
0,-4,1,8,14
2,-5,1,3,14
8,2,1,9,14
1,-6,1,6,14
0,-4,1,7,14
3,-6,1,2,14
7,5,1,5,14
3,-9,1,10,14
4,-1,1,11,14
-3,1,1,12,14
0,-10,1,1,14
4,-1,1,14,14
6,0,1,4,14
-1,2,1,13,14
9,-3,1,0,15
6,1,1,22,15
0,-18,1,20,15
23,3,1,16,15
-23,20,1,28,15
-6,15,1,18,15
-3,15,1,19,15
-18,-24,1,21,15
-18,-10,1,25,15
-24,-10,1,23,15
-19,6,1,15,15
21,-13,1,24,15
-25,-25,1,26,15
0,-25,1,17,15
11,-15,1,27,15
21,-9,1,29,15
0,1,1,13,15
1,-4,1,8,15
-2,1,1,12,15
4,-8,1,10,15
7,0,1,4,15
1,-9,1,1,15
4,-2,1,14,15
3,-5,1,3,15
4,-7,1,2,15
9,2,1,9,15
3,-2,1,11,15
2,-6,1,6,15
7,4,1,5,15
1,-5,1,7,15
9,-2,1,0,16
20,-10,1,29,16
-2,15,1,19,16
-23,-11,1,23,16
12,-14,1,27,16
-19,7,1,15,16
-18,-9,1,25,16
22,-14,1,24,16
-1,-18,1,20,16
-6,16,1,18,16
1,-24,1,17,16
-22,19,1,28,16
5,1,1,22,16
-25,-24,1,26,16
-17,-24,1,21,16
23,2,1,16,16
4,-4,1,3,16
10,2,1,9,16
1,-8,1,1,16
5,-3,1,14,16
3,-6,1,6,16
2,-6,1,7,16
8,3,1,5,16
-1,1,1,12,16
2,-2,1,11,16
2,-4,1,8,16
4,-8,1,10,16
7,-1,1,4,16
1,1,1,13,16
5,-7,1,2,16
9,-1,1,0,17
-22,-12,1,23,17
-19,-9,1,25,17
-2,-18,1,20,17
20,-9,1,29,17
12,-13,1,27,17
23,-14,1,24,17
-16,-24,1,21,17
-25,-23,1,26,17
-1,14,1,19,17
-21,19,1,28,17
2,-24,1,17,17
4,1,1,22,17
23,1,1,16,17
-7,17,1,18,17
-19,8,1,15,17
3,-6,1,7,17
1,-2,1,11,17
8,2,1,5,17
11,3,1,9,17
4,-7,1,6,17
5,-7,1,10,17
2,-7,1,1,17
7,-2,1,4,17
6,-3,1,14,17
-1,2,1,12,17
5,-8,1,2,17
5,-4,1,3,17
2,1,1,13,17
3,-3,1,8,17
9,0,1,0,18
-3,-18,1,20,18
-19,-8,1,25,18
-20,19,1,28,18
19,-9,1,29,18
12,-12,1,27,18
-15,-23,1,21,18
24,-15,1,24,18
3,2,1,22,18
-23,-13,1,23,18
0,14,1,19,18
3,-24,1,17,18
-19,9,1,15,18
-24,-22,1,26,18
22,0,1,16,18
-8,17,1,18,18
5,-7,1,6,18
0,3,1,12,18
6,-7,1,10,18
9,1,1,5,18
6,-9,1,2,18
7,-3,1,4,18
12,3,1,9,18
2,-6,1,1,18
4,-3,1,8,18
6,-4,1,3,18
3,0,1,13,18
0,-1,1,11,18
7,-3,1,14,18
4,-6,1,7,18
10,1,1,0,19
2,2,1,22,19
-20,9,1,15,19
-19,20,1,28,19
1,15,1,19,19
-23,-13,1,23,19
24,-16,1,24,19
4,-23,1,17,19
18,-8,1,29,19
-24,-21,1,26,19
-19,-7,1,25,19
-8,18,1,18,19
-4,-18,1,20,19
12,-11,1,27,19
-15,-22,1,21,19
21,0,1,16,19
4,-2,1,8,19
6,-7,1,6,19
4,0,1,13,19
9,0,1,5,19
7,-6,1,10,19
7,-9,1,2,19
13,4,1,9,19
-1,-1,1,11,19
2,-5,1,1,19
5,-7,1,7,19
7,-3,1,3,19
8,-3,1,14,19
0,4,1,12,19
7,-4,1,4,19
11,2,1,0,20
-14,-21,1,21,20
-18,-6,1,25,20
-25,-20,1,26,20
4,-22,1,17,20
-5,-17,1,20,20
21,-1,1,16,20
-18,20,1,28,20
24,-17,1,24,20
-24,-14,1,23,20
2,3,1,22,20
1,15,1,19,20
18,-7,1,29,20
-9,19,1,18,20
-21,10,1,15,20
13,-10,1,27,20
10,0,1,5,20
8,-8,1,2,20
0,-1,1,11,20
9,-3,1,14,20
6,-6,1,6,20
3,-5,1,1,20
7,-5,1,10,20
5,1,1,13,20
5,-6,1,7,20
1,3,1,12,20
5,-2,1,8,20
13,3,1,9,20
8,-3,1,3,20
8,-4,1,4,20
11,2,1,0,21
-25,-19,1,26,21
-14,-21,1,21,21
2,15,1,19,21
-25,-15,1,23,21
18,-6,1,29,21
5,-22,1,17,21
13,-9,1,27,21
-9,20,1,18,21
-17,21,1,28,21
-6,-17,1,20,21
21,-2,1,16,21
24,-18,1,24,21
-17,-6,1,25,21
2,4,1,22,21
-21,11,1,15,21
12,2,1,9,21
6,-6,1,7,21
6,-1,1,8,21
4,-5,1,1,21
8,-7,1,2,21
9,-4,1,4,21
11,-1,1,5,21
6,-4,1,10,21
2,3,1,12,21
6,-5,1,6,21
9,-2,1,14,21
1,-1,1,11,21
6,1,1,13,21
8,-2,1,3,21
12,3,1,0,22
-10,20,1,18,22
-14,-20,1,21,22
-16,21,1,28,22
24,-19,1,24,22
-6,-16,1,20,22
-21,12,1,15,22
-25,-18,1,26,22
13,-8,1,27,22
5,-21,1,17,22
3,15,1,19,22
21,-3,1,16,22
18,-5,1,29,22
-16,-6,1,25,22
2,5,1,22,22
-25,-16,1,23,22
2,-1,1,11,22
5,-5,1,1,22
9,-7,1,2,22
6,2,1,13,22
6,-4,1,6,22
6,-3,1,10,22
11,-2,1,5,22
7,-1,1,8,22
10,-4,1,4,22
7,-6,1,7,22
3,3,1,12,22
10,-2,1,14,22
9,-1,1,3,22
11,1,1,9,22
13,4,1,0,23
-22,13,1,15,23
-25,-17,1,26,23
-13,-19,1,21,23
-15,21,1,28,23
-11,21,1,18,23
2,6,1,22,23
12,-7,1,27,23
21,-4,1,16,23
-7,-16,1,20,23
17,-4,1,29,23
4,14,1,19,23
-15,-5,1,25,23
6,-20,1,17,23
24,-18,1,24,23
-25,-17,1,23,23
6,-3,1,6,23
6,-4,1,1,23
3,-1,1,11,23
7,2,1,13,23
11,0,1,9,23
4,3,1,12,23
8,-1,1,8,23
9,0,1,3,23
7,-2,1,10,23
9,-6,1,2,23
11,-3,1,4,23
8,-5,1,7,23
11,-1,1,14,23
12,-2,1,5,23
13,5,1,0,24
-26,-18,1,23,24
-15,22,1,28,24
20,-5,1,16,24
5,13,1,19,24
-13,-18,1,21,24
12,-6,1,27,24
-14,-5,1,25,24
23,-17,1,24,24
6,-19,1,17,24
2,7,1,22,24
-8,-17,1,20,24
18,-3,1,29,24
-24,-16,1,26,24
-11,22,1,18,24
-22,14,1,15,24
9,-1,1,8,24
5,3,1,12,24
8,2,1,13,24
7,-1,1,10,24
5,-3,1,6,24
9,-5,1,7,24
4,0,1,11,24
10,0,1,9,24
13,-2,1,5,24
7,-4,1,1,24
10,1,1,3,24
12,-3,1,4,24
12,-1,1,14,24
10,-5,1,2,24
13,6,1,0,25
-12,-18,1,21,25
-14,22,1,28,25
11,-5,1,27,25
-24,-15,1,26,25
-8,-18,1,20,25
6,13,1,19,25
6,-18,1,17,25
22,-17,1,24,25
-23,14,1,15,25
-26,-19,1,23,25
-11,23,1,18,25
20,-6,1,16,25
-13,-5,1,25,25
18,-2,1,29,25
2,8,1,22,25
5,0,1,11,25
9,-4,1,7,25
8,-3,1,1,25
11,-1,1,14,25
6,3,1,12,25
14,-1,1,5,25
9,2,1,13,25
10,-4,1,2,25
10,2,1,3,25
8,-1,1,10,25
10,-1,1,8,25
13,-3,1,4,25
11,0,1,9,25
6,-2,1,6,25
12,7,1,0,26
2,9,1,22,26
-24,13,1,15,26
-11,-17,1,21,26
-8,-19,1,20,26
-13,22,1,28,26
7,-18,1,17,26
12,-5,1,27,26
21,-16,1,24,26
7,12,1,19,26
18,-1,1,29,26
-26,-18,1,23,26
-12,24,1,18,26
-13,-4,1,25,26
-24,-15,1,26,26
19,-7,1,16,26
11,2,1,3,26
14,-1,1,5,26
6,1,1,11,26
11,-3,1,2,26
9,-1,1,10,26
14,-3,1,4,26
11,0,1,8,26
10,-2,1,14,26
6,-1,1,6,26
10,3,1,13,26
8,-4,1,7,26
6,2,1,12,26
12,0,1,9,26
8,-3,1,1,26
12,8,1,0,27
19,0,1,29,27
-24,-14,1,26,27
-11,-16,1,21,27
7,12,1,19,27
19,-8,1,16,27
-25,13,1,15,27
-12,25,1,18,27
-12,23,1,28,27
2,10,1,22,27
-25,-17,1,23,27
20,-16,1,24,27
12,-4,1,27,27
8,-17,1,17,27
-9,-19,1,20,27
-13,-3,1,25,27
15,-3,1,4,27
7,0,1,6,27
9,-2,1,10,27
12,-3,1,2,27
9,-2,1,1,27
13,0,1,9,27
6,2,1,11,27
14,0,1,5,27
7,1,1,12,27
11,4,1,13,27
8,-3,1,7,27
12,3,1,3,27
9,-2,1,14,27
11,1,1,8,27
12,9,1,0,28
-23,-13,1,26,28
9,-17,1,17,28
3,11,1,22,28
-12,-15,1,21,28
-10,-20,1,20,28
-12,24,1,18,28
19,-16,1,24,28
13,-3,1,27,28
-13,-2,1,25,28
-25,13,1,15,28
18,-8,1,16,28
19,0,1,29,28
-24,-16,1,23,28
8,11,1,19,28
-12,24,1,28,28
7,-2,1,7,28
12,1,1,8,28
12,4,1,3,28
7,0,1,12,28
15,1,1,5,28
10,-3,1,10,28
8,-1,1,14,28
11,5,1,13,28
13,-2,1,2,28
9,-1,1,1,28
8,0,1,6,28
15,-4,1,4,28
7,3,1,11,28
14,-1,1,9,28
12,10,1,0,29
-23,-12,1,26,29
18,-9,1,16,29
-13,-15,1,21,29
-24,-15,1,23,29
-10,-21,1,20,29
-26,13,1,15,29
9,11,1,19,29
19,1,1,29,29
10,-16,1,17,29
3,12,1,22,29
-13,-1,1,25,29
-11,25,1,28,29
19,-15,1,24,29
-11,23,1,18,29
13,-2,1,27,29
16,-4,1,4,29
7,-1,1,12,29
9,1,1,6,29
11,-4,1,10,29
10,0,1,1,29
7,-1,1,14,29
6,-1,1,7,29
14,-2,1,2,29
13,2,1,8,29
12,6,1,13,29
13,5,1,3,29
14,-2,1,9,29
8,3,1,11,29
15,2,1,5,29
11,10,1,0,30
-10,-22,1,20,30
4,12,1,22,30
19,2,1,29,30
10,11,1,19,30
-23,-11,1,26,30
-12,24,1,28,30
19,-14,1,24,30
-13,0,1,25,30
17,-10,1,16,30
-24,-14,1,23,30
-11,22,1,18,30
-14,-14,1,21,30
13,-1,1,27,30
-25,13,1,15,30
11,-16,1,17,30
8,0,1,14,30
13,6,1,3,30
11,6,1,13,30
8,0,1,12,30
8,4,1,11,30
13,-1,1,2,30
16,-3,1,4,30
7,0,1,7,30
12,3,1,8,30
10,-3,1,10,30
10,0,1,1,30
15,3,1,5,30
13,-1,1,9,30
8,2,1,6,30
11,11,1,0,31
16,-10,1,16,31
-11,-23,1,20,31
11,-16,1,17,31
19,3,1,29,31
-13,23,1,28,31
-25,-14,1,23,31
5,12,1,22,31
-10,21,1,18,31
10,10,1,19,31
-15,-14,1,21,31
-25,14,1,15,31
-13,1,1,25,31
-23,-10,1,26,31
18,-14,1,24,31
14,0,1,27,31
8,2,1,6,31
11,1,1,1,31
10,7,1,13,31
12,7,1,3,31
10,-2,1,10,31
11,3,1,8,31
8,0,1,14,31
8,0,1,7,31
14,3,1,5,31
9,4,1,11,31
7,1,1,12,31
15,-3,1,4,31
13,0,1,2,31
12,-1,1,9,31
12,12,1,0,32
12,-15,1,17,32
-11,-24,1,20,32
-10,20,1,18,32
-14,2,1,25,32
19,4,1,29,32
-23,-9,1,26,32
15,-11,1,16,32
-16,-13,1,21,32
-24,15,1,15,32
6,13,1,22,32
13,1,1,27,32
17,-13,1,24,32
-25,-13,1,23,32
-14,23,1,28,32
11,9,1,19,32
12,1,1,1,32
11,-1,1,9,32
10,4,1,8,32
12,7,1,3,32
8,2,1,12,32
13,1,1,2,32
13,4,1,5,32
10,-1,1,10,32
9,7,1,13,32
15,-2,1,4,32
9,1,1,7,32
8,1,1,14,32
10,5,1,11,32
7,3,1,6,32
12,13,1,0,33
16,-13,1,24,33
11,8,1,19,33
-15,23,1,28,33
7,12,1,22,33
13,-16,1,17,33
-24,-12,1,23,33
-12,-24,1,20,33
-16,-13,1,21,33
-23,15,1,15,33
-23,-8,1,26,33
-14,3,1,25,33
-9,20,1,18,33
13,2,1,27,33
14,-11,1,16,33
18,5,1,29,33
9,0,1,10,33
13,2,1,2,33
6,3,1,6,33
9,4,1,8,33
11,0,1,9,33
8,2,1,14,33
8,3,1,12,33
15,-1,1,4,33
9,8,1,13,33
12,4,1,5,33
10,0,1,7,33
13,0,1,1,33
10,6,1,11,33
11,8,1,3,33
13,14,1,0,34
12,3,1,27,34
-14,4,1,25,34
-22,15,1,15,34
13,-11,1,16,34
14,-16,1,17,34
7,13,1,22,34
-24,-11,1,23,34
-17,-12,1,21,34
-13,-25,1,20,34
-16,22,1,28,34
-24,-7,1,26,34
11,7,1,19,34
18,6,1,29,34
-9,19,1,18,34
15,-12,1,24,34
9,3,1,14,34
11,9,1,3,34
13,3,1,2,34
9,5,1,8,34
14,0,1,1,34
5,3,1,6,34
11,5,1,5,34
15,0,1,4,34
10,0,1,7,34
8,4,1,12,34
9,1,1,10,34
10,1,1,9,34
11,7,1,11,34
8,9,1,13,34
13,15,1,0,35
-23,-10,1,23,35
17,7,1,29,35
11,3,1,27,35
15,-11,1,24,35
12,-10,1,16,35
-18,-13,1,21,35
-14,-25,1,20,35
-21,16,1,15,35
10,6,1,19,35
-17,22,1,28,35
-15,5,1,25,35
-8,18,1,18,35
15,-15,1,17,35
8,13,1,22,35
-25,-7,1,26,35
10,2,1,9,35
12,10,1,3,35
13,4,1,2,35
11,8,1,11,35
8,2,1,10,35
9,4,1,12,35
14,1,1,1,35
10,5,1,5,35
11,1,1,7,35
9,10,1,13,35
9,6,1,8,35
10,4,1,14,35
6,4,1,6,35
14,0,1,4,35
13,16,1,0,36
-15,-25,1,20,36
11,4,1,27,36
-7,18,1,18,36
-19,-13,1,21,36
-23,-9,1,23,36
16,-15,1,17,36
-25,-6,1,26,36
11,-10,1,16,36
14,-10,1,24,36
9,14,1,22,36
17,7,1,29,36
9,5,1,19,36
-15,6,1,25,36
-20,16,1,15,36
-17,23,1,28,36
7,4,1,6,36
11,2,1,7,36
11,9,1,11,36
13,5,1,2,36
13,1,1,4,36
12,11,1,3,36
9,11,1,13,36
10,4,1,12,36
9,5,1,5,36
10,3,1,9,36
8,3,1,10,36
15,2,1,1,36
10,5,1,14,36
9,7,1,8,36
13,17,1,0,37
-20,-13,1,21,37
-16,-24,1,20,37
-23,-8,1,23,37
8,5,1,19,37
17,-15,1,17,37
16,8,1,29,37
10,14,1,22,37
14,-9,1,24,37
-20,16,1,15,37
-18,24,1,28,37
11,-9,1,16,37
10,4,1,27,37
-15,7,1,25,37
-7,17,1,18,37
-25,-6,1,26,37
8,5,1,6,37
11,3,1,12,37
11,5,1,14,37
14,5,1,2,37
9,12,1,13,37
12,12,1,3,37
11,4,1,9,37
8,6,1,5,37
12,1,1,4,37
11,10,1,11,37
15,3,1,1,37
12,3,1,7,37
8,4,1,10,37
10,8,1,8,37
14,17,1,0,38
10,-9,1,16,38
-18,25,1,28,38
-19,17,1,15,38
-17,-24,1,20,38
-15,8,1,25,38
-21,-14,1,21,38
-6,17,1,18,38
7,5,1,19,38
11,14,1,22,38
18,-15,1,17,38
15,9,1,29,38
14,-8,1,24,38
-22,-7,1,23,38
9,5,1,27,38
-24,-7,1,26,38
12,3,1,12,38
11,4,1,9,38
13,3,1,7,38
10,9,1,8,38
12,6,1,14,38
15,6,1,2,38
11,2,1,4,38
7,6,1,5,38
11,11,1,11,38
9,13,1,13,38
9,5,1,6,38
15,4,1,1,38
13,13,1,3,38
8,5,1,10,38
15,18,1,0,39
-18,-23,1,20,39
8,6,1,27,39
-18,17,1,15,39
-22,-7,1,23,39
-5,17,1,18,39
9,-8,1,16,39
-22,-15,1,21,39
15,10,1,29,39
-24,-7,1,26,39
12,14,1,22,39
-15,9,1,25,39
7,4,1,19,39
19,-16,1,17,39
13,-8,1,24,39
-17,24,1,28,39
10,5,1,6,39
15,5,1,1,39
10,10,1,8,39
6,6,1,5,39
15,7,1,2,39
13,14,1,3,39
9,6,1,10,39
13,6,1,14,39
14,4,1,7,39
11,12,1,11,39
10,2,1,4,39
12,5,1,9,39
9,14,1,13,39
13,2,1,12,39
15,19,1,0,40
-17,17,1,15,40
20,-16,1,17,40
-14,10,1,25,40
-17,24,1,28,40
-21,-6,1,23,40
-18,-22,1,20,40
-4,18,1,18,40
14,10,1,29,40
8,-7,1,16,40
6,3,1,19,40
-22,-15,1,21,40
13,14,1,22,40
13,-7,1,24,40
-24,-8,1,26,40
7,6,1,27,40
12,3,1,12,40
14,7,1,2,40
11,10,1,8,40
14,14,1,3,40
11,2,1,4,40
10,14,1,13,40
14,6,1,1,40
9,7,1,10,40
11,6,1,6,40
7,7,1,5,40
11,12,1,11,40
12,7,1,14,40
14,5,1,7,40
11,6,1,9,40
15,20,1,0,41
8,-6,1,16,41
-20,-5,1,23,41
-23,-9,1,26,41
-3,18,1,18,41
-14,11,1,25,41
-23,-16,1,21,41
-19,-22,1,20,41
5,3,1,19,41
-16,17,1,15,41
-16,24,1,28,41
13,11,1,29,41
13,-6,1,24,41
6,5,1,27,41
20,-17,1,17,41
13,13,1,22,41
12,8,1,14,41
13,5,1,1,41
11,7,1,9,41
15,13,1,3,41
10,7,1,10,41
10,15,1,13,41
7,8,1,5,41
11,3,1,12,41
14,6,1,7,41
11,3,1,4,41
11,7,1,6,41
12,13,1,11,41
14,8,1,2,41
12,10,1,8,41
15,21,1,0,42
-22,-9,1,26,42
-24,-17,1,21,42
13,12,1,22,42
-14,11,1,25,42
5,2,1,19,42
8,-5,1,16,42
-15,24,1,28,42
-20,-21,1,20,42
21,-18,1,17,42
-3,19,1,18,42
14,-5,1,24,42
6,5,1,27,42
-15,16,1,15,42
-19,-5,1,23,42
12,11,1,29,42
7,9,1,5,42
10,4,1,12,42
11,15,1,13,42
13,13,1,11,42
13,10,1,8,42
14,7,1,7,42
13,9,1,2,42
