x,y,spreed,ent,time
24,-12,1,22,6
-25,9,1,17,6
-12,-6,1,12,6
17,9,1,1,6
15,-3,1,7,6
7,7,1,3,6
-19,24,1,26,6
-6,-24,1,13,6
-11,-14,1,27,6
9,-9,1,24,6
0,-10,1,15,6
-7,-19,1,18,6
-21,8,1,0,6
-14,12,1,4,6
-22,8,1,16,6
2,-13,1,25,6
-25,8,1,17,7
-22,7,1,0,7
-21,-1,1,2,7
-11,-8,1,14,7
10,-9,1,24,7
8,7,1,3,7
-11,-13,1,27,7
17,-10,1,8,7
5,-11,1,29,7
1,-11,1,15,7
14,-2,1,19,7
-22,0,1,23,7
-20,9,1,11,7
-20,-2,1,10,7
-7,-20,1,21,7
3,12,1,5,7
-10,-25,1,20,7
-5,-23,1,13,7
-8,-19,1,18,7
-18,25,1,26,7
23,-12,1,22,7
-13,12,1,4,7
-13,-5,1,12,7
16,10,1,1,7
7,11,1,6,7
20,18,1,9,7
-21,7,1,16,7
14,-3,1,7,7
1,-13,1,25,7
-21,11,1,28,7
-14,-6,1,12,8
-12,11,1,4,8
-7,-19,1,21,8
-10,-9,1,14,8
3,11,1,5,8
-9,-19,1,18,8
23,-13,1,22,8
-21,0,1,23,8
9,-10,1,24,8
-4,-23,1,13,8
-18,24,1,26,8
16,10,1,1,8
1,-12,1,15,8
20,19,1,9,8
-22,-2,1,2,8
6,11,1,6,8
-21,9,1,11,8
-20,12,1,28,8
13,-3,1,7,8
-24,7,1,17,8
0,-13,1,25,8
-19,-2,1,10,8
-21,6,1,0,8
-9,-25,1,20,8
-20,7,1,16,8
4,-10,1,29,8
18,-10,1,8,8
-11,-12,1,27,8
13,-2,1,19,8
8,6,1,3,8
9,6,1,3,9
-1,-12,1,25,9
1,-12,1,15,9
-4,-22,1,13,9
-8,-25,1,20,9
-11,11,1,4,9
-19,23,1,26,9
22,-13,1,22,9
-23,7,1,17,9
15,11,1,1,9
-15,-6,1,12,9
19,-11,1,8,9
-6,-18,1,21,9
-19,8,1,16,9
-20,13,1,28,9
6,11,1,6,9
12,-2,1,19,9
-23,-2,1,2,9
-10,-18,1,18,9
-12,-11,1,27,9
-21,5,1,0,9
20,20,1,9,9
3,-9,1,29,9
-20,-1,1,23,9
-9,-10,1,14,9
-18,-1,1,10,9
10,-11,1,24,9
12,-2,1,7,9
-21,8,1,11,9
2,11,1,5,9
-7,-26,1,20,10
-22,7,1,11,10
10,6,1,3,10
14,11,1,1,10
1,-13,1,15,10
-5,-17,1,21,10
10,-12,1,24,10
5,12,1,6,10
-3,-22,1,13,10
1,10,1,5,10
20,21,1,9,10
-11,-18,1,18,10
-20,23,1,26,10
-22,4,1,0,10
-18,-1,1,10,10
-22,6,1,17,10
-24,-2,1,2,10
-8,-10,1,14,10
2,-9,1,29,10
11,-2,1,7,10
-19,-1,1,23,10
19,-12,1,8,10
11,-1,1,19,10
-19,8,1,16,10
-19,14,1,28,10
21,-14,1,22,10
0,-11,1,25,10
-12,-10,1,27,10
-15,-7,1,12,10
-10,10,1,4,10
-19,14,1,28,11
-21,22,1,26,11
21,-15,1,22,11
-8,-11,1,14,11
2,-8,1,29,11
21,21,1,9,11
-4,-18,1,21,11
-25,-3,1,2,11
-22,6,1,17,11
4,12,1,6,11
-23,7,1,11,11
-1,-10,1,25,11
-12,-18,1,18,11
13,11,1,1,11
10,-2,1,7,11
-22,4,1,0,11
-13,-9,1,27,11
-8,-25,1,20,11
10,-1,1,19,11
-17,-2,1,10,11
-19,-2,1,23,11
11,5,1,3,11
-15,-8,1,12,11
-2,-21,1,13,11
-9,10,1,4,11
0,10,1,5,11
19,-13,1,8,11
10,-13,1,24,11
1,-14,1,15,11
-19,9,1,16,11
-19,10,1,16,12
22,21,1,9,12
10,-14,1,24,12
-7,-12,1,14,12
-1,-21,1,13,12
-15,-9,1,12,12
22,-16,1,22,12
-21,6,1,17,12
-2,-10,1,25,12
-13,-19,1,18,12
-25,-3,1,2,12
-1,10,1,5,12
1,-8,1,29,12
-22,3,1,0,12
9,-1,1,19,12
3,11,1,6,12
1,-15,1,15,12
11,4,1,3,12
12,12,1,1,12
-8,10,1,4,12
-4,-18,1,21,12
-23,6,1,11,12
19,-14,1,8,12
-18,15,1,28,12
-9,-25,1,20,12
-16,-2,1,10,12
9,-1,1,7,12
-18,-2,1,23,12
-22,22,1,26,12
-13,-8,1,27,12
0,-8,1,29,13
1,-16,1,15,13
8,-1,1,19,13
12,13,1,1,13
-17,15,1,28,13
-1,9,1,5,13
-10,-25,1,20,13
-13,-7,1,27,13
-3,-19,1,21,13
-23,22,1,26,13
20,-14,1,8,13
0,-21,1,13,13
23,22,1,9,13
22,-17,1,22,13
2,10,1,6,13
8,-1,1,7,13
-16,-10,1,12,13
-19,11,1,16,13
-3,-10,1,25,13
-8,-13,1,14,13
-23,5,1,11,13
-15,-2,1,10,13
-14,-19,1,18,13
-24,-3,1,2,13
-20,6,1,17,13
-17,-2,1,23,13
-22,2,1,0,13
9,-15,1,24,13
11,3,1,3,13
-7,11,1,4,13
23,23,1,9,14
-19,6,1,17,14
22,-18,1,22,14
-2,9,1,5,14
21,-15,1,8,14
9,-16,1,24,14
-16,-11,1,12,14
1,-21,1,13,14
-7,11,1,4,14
-13,-6,1,27,14
-23,1,1,0,14
-10,-25,1,20,14
-15,-20,1,18,14
2,-17,1,15,14
-19,12,1,16,14
11,2,1,3,14
7,-1,1,19,14
-1,-8,1,29,14
-2,-18,1,21,14
-16,-2,1,23,14
-16,16,1,28,14
-14,-2,1,10,14
-24,22,1,26,14
-4,-10,1,25,14
-8,-14,1,14,14
1,10,1,6,14
7,-1,1,7,14
-24,-3,1,2,14
11,13,1,1,14
-23,4,1,11,14
23,-19,1,22,15
-15,-20,1,18,15
0,10,1,6,15
-19,13,1,16,15
8,-17,1,24,15
-15,16,1,28,15
-18,6,1,17,15
-9,-24,1,20,15
11,14,1,1,15
-2,-9,1,29,15
7,-2,1,7,15
2,-21,1,13,15
-5,-9,1,25,15
-16,-12,1,12,15
-23,-4,1,2,15
3,-16,1,15,15
-13,-5,1,27,15
-15,-2,1,23,15
-25,21,1,26,15
-1,-19,1,21,15
6,-1,1,19,15
23,24,1,9,15
-22,3,1,11,15
-3,9,1,5,15
-13,-1,1,10,15
11,1,1,3,15
-23,0,1,0,15
22,-15,1,8,15
-6,12,1,4,15
-9,-14,1,14,15
-22,-5,1,2,16
-12,-1,1,10,16
23,25,1,9,16
0,-18,1,21,16
-14,16,1,28,16
-9,-15,1,14,16
11,15,1,1,16
23,-20,1,22,16
-16,-13,1,12,16
-24,-1,1,0,16
23,-16,1,8,16
-14,-1,1,23,16
-25,21,1,26,16
3,-21,1,13,16
11,0,1,3,16
-19,14,1,16,16
-4,9,1,5,16
4,-16,1,15,16
6,-2,1,19,16
-5,-9,1,25,16
-5,13,1,4,16
-16,-21,1,18,16
-22,2,1,11,16
0,9,1,6,16
-12,-4,1,27,16
-3,-9,1,29,16
7,-17,1,24,16
-17,6,1,17,16
-8,-24,1,20,16
6,-3,1,7,16
-16,5,1,17,17
-19,15,1,16,17
-13,-1,1,23,17
-5,-8,1,25,17
4,-20,1,13,17
-1,9,1,6,17
7,-4,1,7,17
-25,21,1,26,17
5,-3,1,19,17
-17,-13,1,12,17
-13,16,1,28,17
23,-21,1,22,17
5,-15,1,15,17
-21,1,1,11,17
-5,13,1,4,17
-21,-5,1,2,17
23,-16,1,8,17
-5,9,1,5,17
-8,-23,1,20,17
11,16,1,1,17
6,-17,1,24,17
-11,-1,1,10,17
-12,-4,1,27,17
23,24,1,9,17
-25,-1,1,0,17
-9,-16,1,14,17
-3,-8,1,29,17
-17,-21,1,18,17
10,0,1,3,17
1,-19,1,21,17
5,-4,1,19,18
23,-22,1,22,18
-6,8,1,5,18
-12,16,1,28,18
-15,5,1,17,18
-10,-1,1,10,18
-7,-22,1,20,18
6,-15,1,15,18
-3,-7,1,29,18
5,-17,1,24,18
2,-18,1,21,18
-21,0,1,11,18
-20,-5,1,2,18
-24,22,1,26,18
9,-1,1,3,18
-6,-7,1,25,18
-4,14,1,4,18
-18,-22,1,18,18
-19,16,1,16,18
-18,-13,1,12,18
-9,-17,1,14,18
-11,-3,1,27,18
-12,0,1,23,18
24,-17,1,8,18
12,17,1,1,18
-2,9,1,6,18
7,-4,1,7,18
24,23,1,9,18
5,-20,1,13,18
-25,-2,1,0,18
-22,0,1,11,19
-9,-1,1,10,19
-12,0,1,23,19
-23,23,1,26,19
-9,-18,1,14,19
23,24,1,9,19
8,-5,1,7,19
-3,14,1,4,19
23,-23,1,22,19
-6,-6,1,25,19
-7,8,1,5,19
-18,17,1,16,19
-3,8,1,6,19
-6,-22,1,20,19
-12,17,1,28,19
6,-14,1,15,19
3,-18,1,21,19
-19,-5,1,2,19
-19,-23,1,18,19
5,-16,1,24,19
6,-20,1,13,19
-19,-14,1,12,19
25,-18,1,8,19
-3,-6,1,29,19
-25,-2,1,0,19
-14,5,1,17,19
9,-1,1,3,19
12,18,1,1,19
5,-5,1,19,19
-10,-3,1,27,19
13,19,1,1,20
-2,15,1,4,20
-4,7,1,6,20
-8,0,1,10,20
8,-1,1,3,20
-11,1,1,23,20
-8,8,1,5,20
-23,-1,1,11,20
-22,23,1,26,20
7,-20,1,13,20
-18,18,1,16,20
-11,17,1,28,20
-25,-1,1,0,20
-7,-6,1,25,20
-4,-5,1,29,20
23,-24,1,22,20
24,-17,1,8,20
7,-14,1,15,20
-10,-19,1,14,20
4,-15,1,24,20
-19,-23,1,18,20
-14,4,1,17,20
-18,-4,1,2,20
-20,-14,1,12,20
8,-6,1,7,20
5,-6,1,19,20
-6,-21,1,20,20
-9,-3,1,27,20
23,24,1,9,20
4,-18,1,21,20
-5,7,1,6,21
-21,-15,1,12,21
5,-7,1,19,21
-3,-4,1,29,21
-24,-1,1,11,21
-9,8,1,5,21
8,-20,1,13,21
-18,19,1,16,21
-1,15,1,4,21
-18,-3,1,2,21
-10,17,1,28,21
8,-15,1,15,21
22,25,1,9,21
-8,-6,1,25,21
-22,24,1,26,21
-10,1,1,23,21
-8,-3,1,27,21
-13,4,1,17,21
-6,-20,1,20,21
24,-24,1,22,21
-10,-20,1,14,21
24,-16,1,8,21
5,-18,1,21,21
-24,0,1,0,21
9,-7,1,7,21
-7,0,1,10,21
14,19,1,1,21
-20,-24,1,18,21
7,-1,1,3,21
4,-14,1,24,21
-9,1,1,23,22
24,-15,1,8,22
9,-20,1,13,22
14,20,1,1,22
4,-13,1,24,22
-22,-15,1,12,22
-6,-19,1,20,22
-3,-3,1,29,22
9,-16,1,15,22
-25,-2,1,11,22
-17,19,1,16,22
22,24,1,9,22
10,-7,1,7,22
-10,-21,1,14,22
-9,-6,1,25,22
-6,0,1,10,22
-18,-2,1,2,22
6,-18,1,21,22
-7,-4,1,27,22
-6,7,1,6,22
6,-2,1,3,22
-9,17,1,28,22
6,-7,1,19,22
-21,25,1,26,22
23,-24,1,22,22
-12,4,1,17,22
-21,-24,1,18,22
-24,1,1,0,22
0,15,1,4,22
-10,8,1,5,22
23,-23,1,22,23
10,-20,1,13,23
6,-8,1,19,23
24,-14,1,8,23
-8,17,1,28,23
-17,20,1,16,23
-25,2,1,0,23
-2,-2,1,29,23
-23,-15,1,12,23
-22,24,1,26,23
15,21,1,1,23
-11,3,1,17,23
5,-2,1,3,23
-6,-4,1,27,23
-5,0,1,10,23
-10,-6,1,25,23
-10,-22,1,14,23
-25,-2,1,11,23
11,-7,1,7,23
-11,8,1,5,23
-8,0,1,23,23
7,-18,1,21,23
0,15,1,4,23
-6,6,1,6,23
9,-17,1,15,23
23,23,1,9,23
-17,-2,1,2,23
-6,-18,1,20,23
-22,-23,1,18,23
4,-12,1,24,23
-6,-17,1,20,24
-5,5,1,6,24
24,23,1,9,24
12,-7,1,7,24
-24,2,1,0,24
-23,-16,1,12,24
23,-13,1,8,24
11,-20,1,13,24
-7,17,1,28,24
-2,-1,1,29,24
8,-19,1,21,24
-4,1,1,10,24
1,16,1,4,24
-25,-2,1,11,24
-12,7,1,5,24
-10,-23,1,14,24
-7,0,1,23,24
-16,-1,1,2,24
-17,21,1,16,24
23,-22,1,22,24
-23,-23,1,18,24
-11,-6,1,25,24
4,-2,1,3,24
9,-18,1,15,24
-22,23,1,26,24
-5,-4,1,27,24
7,-9,1,19,24
4,-11,1,24,24
-10,3,1,17,24
16,21,1,1,24
8,-10,1,19,25
-15,-1,1,2,25
23,-12,1,8,25
24,22,1,9,25
-22,22,1,26,25
24,-22,1,22,25
-24,-16,1,12,25
3,-2,1,3,25
-6,4,1,6,25
-3,0,1,10,25
-24,3,1,0,25
12,-20,1,13,25
9,-19,1,21,25
-4,-3,1,27,25
-24,-2,1,11,25
-24,-22,1,18,25
9,-19,1,15,25
13,-7,1,7,25
2,15,1,4,25
-9,4,1,17,25
17,20,1,1,25
3,-10,1,24,25
-6,0,1,23,25
-12,-7,1,25,25
-6,17,1,28,25
-1,-1,1,29,25
-18,22,1,16,25
-13,7,1,5,25
-6,-16,1,20,25
-10,-24,1,14,25
-8,4,1,17,26
8,-19,1,15,26
-24,-17,1,12,26
-24,4,1,0,26
-7,-15,1,20,26
9,-10,1,19,26
-13,-7,1,25,26
-19,22,1,16,26
12,-21,1,13,26
9,-20,1,21,26
-6,3,1,6,26
2,-1,1,3,26
-2,0,1,10,26
-1,0,1,29,26
-23,-2,1,11,26
23,-11,1,8,26
23,22,1,9,26
-3,-3,1,27,26
-5,0,1,23,26
-11,-24,1,14,26
18,20,1,1,26
-24,-22,1,18,26
24,-21,1,22,26
3,-9,1,24,26
13,-8,1,7,26
-22,21,1,26,26
-5,17,1,28,26
-14,-1,1,2,26
-14,7,1,5,26
3,15,1,4,26
12,-22,1,13,27
9,-11,1,19,27
25,-20,1,22,27
-4,0,1,23,27
7,-20,1,15,27
-3,-1,1,10,27
0,1,1,29,27
23,-10,1,8,27
4,15,1,4,27
-14,7,1,5,27
-14,-7,1,25,27
-20,22,1,16,27
-4,17,1,28,27
-14,-1,1,2,27
-7,-14,1,20,27
19,19,1,1,27
-25,-21,1,18,27
-8,5,1,17,27
-2,-4,1,27,27
-22,20,1,26,27
-24,5,1,0,27
2,-9,1,24,27
13,-9,1,7,27
-22,-1,1,11,27
9,-21,1,21,27
-12,-25,1,14,27
22,21,1,9,27
2,-1,1,3,27
-23,-18,1,12,27
-6,2,1,6,27
-8,-14,1,20,28
-15,7,1,5,28
13,-10,1,7,28
1,0,1,3,28
9,-12,1,19,28
12,-22,1,13,28
-23,-19,1,12,28
-15,-6,1,25,28
-25,6,1,0,28
-26,-20,1,18,28
-3,-1,1,23,28
-21,-1,1,11,28
-3,-2,1,10,28
-13,0,1,2,28
-9,6,1,17,28
1,1,1,29,28
-3,16,1,28,28
-23,19,1,26,28
-12,-26,1,14,28
19,18,1,1,28
-2,-5,1,27,28
-20,23,1,16,28
6,-20,1,15,28
8,-22,1,21,28
-6,1,1,6,28
5,15,1,4,28
2,-8,1,24,28
24,-21,1,22,28
23,-9,1,8,28
22,20,1,9,28
-16,8,1,5,29
2,-7,1,24,29
-25,-21,1,18,29
5,-20,1,15,29
-23,18,1,26,29
21,19,1,9,29
-4,-3,1,10,29
-12,1,1,2,29
0,1,1,3,29
-1,-5,1,27,29
8,-23,1,21,29
8,-13,1,19,29
12,-23,1,13,29
13,-11,1,7,29
2,1,1,29,29
-15,-6,1,25,29
19,18,1,1,29
-2,16,1,28,29
23,-21,1,22,29
23,-8,1,8,29
-7,0,1,6,29
-20,24,1,16,29
-9,-13,1,20,29
-25,7,1,0,29
-20,0,1,11,29
6,15,1,4,29
-12,-25,1,14,29
-2,-1,1,23,29
-10,7,1,17,29
-24,-20,1,12,29
-20,23,1,16,30
-9,-12,1,20,30
1,-6,1,24,30
-11,-24,1,14,30
-21,1,1,11,30
-24,-21,1,12,30
22,-21,1,22,30
-17,9,1,5,30
-16,-5,1,25,30
-1,15,1,28,30
0,-4,1,27,30
-7,-1,1,6,30
-10,7,1,17,30
-4,-4,1,10,30
8,-14,1,19,30
13,-12,1,7,30
-24,19,1,26,30
-1,1,1,3,30
5,-21,1,15,30
-25,6,1,0,30
13,-24,1,13,30
20,17,1,1,30
22,-7,1,8,30
2,2,1,29,30
7,-23,1,21,30
-11,1,1,2,30
6,16,1,4,30
22,18,1,9,30
-2,-2,1,23,30
-24,-21,1,18,30
-19,23,1,16,31
-25,5,1,0,31
3,2,1,29,31
7,-14,1,19,31
6,-24,1,21,31
-21,2,1,11,31
1,-5,1,24,31
-2,-3,1,23,31
4,-21,1,15,31
-2,1,1,3,31
-10,-12,1,20,31
22,-7,1,8,31
-10,-24,1,14,31
-25,-21,1,12,31
7,17,1,4,31
-8,-1,1,6,31
-4,-5,1,10,31
-11,7,1,17,31
-23,-22,1,18,31
-1,15,1,28,31
1,-5,1,27,31
-17,10,1,5,31
13,-24,1,13,31
21,-21,1,22,31
-25,20,1,26,31
14,-13,1,7,31
23,18,1,9,31
-17,-4,1,25,31
-10,2,1,2,31
20,16,1,1,31
-3,1,1,3,32
19,15,1,1,32
-25,20,1,26,32
-4,-6,1,10,32
-9,-23,1,14,32
-24,4,1,0,32
24,17,1,9,32
1,-4,1,24,32
8,16,1,4,32
6,-15,1,19,32
-11,-12,1,20,32
-18,10,1,5,32
14,-14,1,7,32
-22,2,1,11,32
-25,-22,1,12,32
-18,-5,1,25,32
-2,-4,1,23,32
3,-22,1,15,32
21,-6,1,8,32
2,-4,1,27,32
-12,7,1,17,32
-19,22,1,16,32
-9,2,1,2,32
6,-25,1,21,32
14,-23,1,13,32
-22,-22,1,18,32
-9,-1,1,6,32
20,-21,1,22,32
0,14,1,28,32
4,1,1,29,32
8,15,1,4,33
18,15,1,1,33
-9,0,1,6,33
7,-24,1,21,33
-13,7,1,17,33
5,-15,1,19,33
25,17,1,9,33
-22,-23,1,18,33
5,2,1,29,33
2,-22,1,15,33
1,13,1,28,33
-25,21,1,26,33
-9,3,1,2,33
-26,-23,1,12,33
-23,4,1,0,33
-4,-7,1,10,33
20,-5,1,8,33
-12,-12,1,20,33
-3,-5,1,23,33
0,-3,1,24,33
-19,11,1,5,33
-19,-6,1,25,33
14,-22,1,13,33
-18,21,1,16,33
3,-4,1,27,33
15,-15,1,7,33
-8,-23,1,14,33
-4,0,1,3,33
20,-20,1,22,33
-23,3,1,11,33
-20,11,1,5,34
-19,-6,1,25,34
-14,6,1,17,34
13,-21,1,13,34
4,-5,1,27,34
-24,3,1,11,34
15,-16,1,7,34
-8,4,1,2,34
2,13,1,28,34
0,-2,1,24,34
1,-22,1,15,34
-4,-1,1,3,34
-9,1,1,6,34
-3,-6,1,23,34
-7,-23,1,14,34
-4,-8,1,10,34
-13,-12,1,20,34
6,2,1,29,34
20,-19,1,22,34
7,-23,1,21,34
-21,-24,1,18,34
-23,3,1,0,34
-18,20,1,16,34
17,14,1,1,34
-24,22,1,26,34
-25,-23,1,12,34
20,-4,1,8,34
24,18,1,9,34
8,14,1,4,34
4,-15,1,19,34
-21,11,1,5,35
-25,3,1,11,35
23,18,1,9,35
20,-3,1,8,35
-7,4,1,2,35
-15,6,1,17,35
-23,2,1,0,35
-9,2,1,6,35
7,2,1,29,35
3,12,1,28,35
3,-16,1,19,35
-4,-2,1,3,35
-20,-25,1,18,35
0,-22,1,15,35
-4,-9,1,10,35
19,-18,1,22,35
-17,19,1,16,35
17,13,1,1,35
-14,-11,1,20,35
-25,23,1,26,35
7,14,1,4,35
-4,-6,1,23,35
0,-1,1,24,35
5,-4,1,27,35
8,-23,1,21,35
-24,-22,1,12,35
-19,-7,1,25,35
14,-16,1,7,35
-7,-22,1,14,35
13,-20,1,13,35
-5,-7,1,23,36
-14,-10,1,20,36
16,12,1,1,36
-6,-21,1,14,36
-7,5,1,2,36
4,12,1,28,36
-16,19,1,16,36
-22,1,1,0,36
-25,24,1,26,36
8,3,1,29,36
6,-4,1,27,36
12,-19,1,13,36
-19,-24,1,18,36
-19,-8,1,25,36
-22,10,1,5,36
-4,-10,1,10,36
6,14,1,4,36
4,-17,1,19,36
-16,5,1,17,36
22,19,1,9,36
-1,-22,1,15,36
-26,4,1,11,36
0,-1,1,24,36
9,-22,1,21,36
13,-17,1,7,36
-4,-3,1,3,36
18,-18,1,22,36
-23,-21,1,12,36
21,-2,1,8,36
-8,3,1,6,36
-24,24,1,26,37
-15,20,1,16,37
-5,-8,1,23,37
9,3,1,29,37
1,0,1,24,37
-23,-20,1,12,37
-6,6,1,2,37
-5,-21,1,14,37
11,-19,1,13,37
21,19,1,9,37
21,-1,1,8,37
5,15,1,4,37
-5,-4,1,3,37
16,11,1,1,37
-21,9,1,5,37
4,-18,1,19,37
-26,3,1,11,37
-8,4,1,6,37
-4,-11,1,10,37
9,-21,1,21,37
-18,-9,1,25,37
5,12,1,28,37
-15,-9,1,20,37
-19,-24,1,18,37
-22,0,1,0,37
17,-18,1,22,37
12,-17,1,7,37
7,-4,1,27,37
-2,-23,1,15,37
-17,5,1,17,37
22,-1,1,8,38
10,-21,1,21,38
-18,4,1,17,38
-21,-1,1,0,38
-5,-4,1,3,38
8,-4,1,27,38
6,13,1,28,38
16,10,1,1,38
-17,-10,1,25,38
-6,7,1,2,38
-1,-24,1,15,38
-22,-20,1,12,38
10,3,1,29,38
-4,-12,1,10,38
4,15,1,4,38
-15,-8,1,20,38
-14,20,1,16,38
1,1,1,24,38
-18,-24,1,18,38
-21,9,1,5,38
-23,24,1,26,38
12,-18,1,7,38
-4,-21,1,14,38
20,19,1,9,38
11,-18,1,13,38
-5,-9,1,23,38
5,-19,1,19,38
-25,2,1,11,38
-8,5,1,6,38
17,-17,1,22,38
-21,-2,1,0,39
-1,-25,1,15,39
2,2,1,24,39
3,14,1,4,39
16,-16,1,22,39
10,-20,1,21,39
7,13,1,28,39
-24,2,1,11,39
-8,6,1,6,39
-6,-10,1,23,39
-5,-5,1,3,39
15,9,1,1,39
-15,-7,1,20,39
19,20,1,9,39
-22,23,1,26,39
10,4,1,29,39
-17,-24,1,18,39
-21,-19,1,12,39
6,-19,1,19,39
-17,-11,1,25,39
10,-17,1,13,39
-4,-22,1,14,39
11,-19,1,7,39
-4,-13,1,10,39
-13,19,1,16,39
-5,7,1,2,39
-18,4,1,17,39
9,-5,1,27,39
23,0,1,8,39
-20,8,1,5,39
2,14,1,4,40
-6,-11,1,23,40
-5,-23,1,14,40
-5,-6,1,3,40
-20,-19,1,12,40
-23,1,1,11,40
15,9,1,1,40
-22,23,1,26,40
-16,-11,1,25,40
8,13,1,28,40
24,1,1,8,40
-1,-26,1,15,40
10,-20,1,7,40
-9,7,1,6,40
-21,-3,1,0,40
9,-6,1,27,40
-20,7,1,5,40
11,3,1,29,40
16,-15,1,22,40
10,-19,1,21,40
-14,-6,1,20,40
11,-16,1,13,40
-4,7,1,2,40
-13,19,1,16,40
-16,-23,1,18,40
7,-19,1,19,40
3,2,1,24,40
19,20,1,9,40
-3,-13,1,10,40
-19,3,1,17,40
4,1,1,24,41
-20,-4,1,0,41
-20,-18,1,12,41
1,14,1,4,41
-6,-23,1,14,41
7,-18,1,19,41
9,-20,1,7,41
-15,-23,1,18,41
12,3,1,29,41
14,8,1,1,41
11,-16,1,13,41
-15,-11,1,25,41
-21,23,1,26,41
8,13,1,28,41
-3,-14,1,10,41
18,21,1,9,41
-20,3,1,17,41
-6,-11,1,23,41
11,-18,1,21,41
-20,6,1,5,41
10,-6,1,27,41
