x,y,spreed,ent,time
8,-23,1,19,21
-24,-11,1,29,21
5,-2,1,0,21
20,-22,1,16,21
9,12,1,8,21
18,11,1,24,21
-2,-6,1,17,21
-3,8,1,25,21
11,19,1,23,21
6,-2,1,7,21
-10,18,1,10,21
-13,-9,1,22,21
0,-17,1,20,21
-24,-22,1,26,21
9,-20,1,12,22
5,-1,1,0,22
-11,10,1,6,22
-18,-2,1,2,22
-24,-23,1,26,22
-11,17,1,10,22
-1,-16,1,20,22
-12,-15,1,15,22
17,11,1,24,22
-1,-17,1,13,22
11,10,1,5,22
9,13,1,8,22
-25,12,1,21,22
24,5,1,11,22
10,20,1,23,22
-2,7,1,25,22
23,5,1,14,22
-23,-11,1,29,22
-3,1,1,18,22
8,-7,1,4,22
-18,25,1,3,22
5,-2,1,7,22
7,-24,1,19,22
20,8,1,27,22
-10,-24,1,1,22
22,11,1,9,22
20,-21,1,16,22
-2,-7,1,17,22
-12,-9,1,22,22
8,-10,1,28,22
5,0,1,0,23
0,-16,1,13,23
-13,-15,1,15,23
8,13,1,8,23
21,11,1,9,23
12,11,1,5,23
17,12,1,24,23
6,-23,1,19,23
-11,-10,1,22,23
21,-20,1,16,23
4,-2,1,7,23
-25,11,1,21,23
8,-11,1,28,23
-2,7,1,25,23
-2,-15,1,20,23
9,20,1,23,23
-10,-23,1,1,23
24,6,1,11,23
-11,16,1,10,23
-22,-11,1,29,23
10,-21,1,12,23
-2,-8,1,17,23
-24,-24,1,26,23
-18,-1,1,2,23
20,9,1,27,23
23,6,1,14,23
-2,2,1,18,23
-17,25,1,3,23
9,-8,1,4,23
-11,11,1,6,23
24,7,1,11,24
-14,-14,1,15,24
-11,-9,1,22,24
10,-8,1,4,24
-2,-14,1,20,24
0,-15,1,13,24
-10,-22,1,1,24
-24,-24,1,26,24
5,-24,1,19,24
-25,10,1,21,24
-12,11,1,6,24
8,20,1,23,24
-12,16,1,10,24
3,-2,1,7,24
-16,25,1,3,24
5,1,1,0,24
-1,6,1,25,24
-21,-11,1,29,24
-18,0,1,2,24
22,-20,1,16,24
13,11,1,5,24
20,11,1,9,24
16,12,1,24,24
21,9,1,27,24
7,14,1,8,24
10,-22,1,12,24
-2,-9,1,17,24
-1,2,1,18,24
22,6,1,14,24
8,-12,1,28,24
24,8,1,11,25
-2,-10,1,17,25
15,13,1,24,25
14,10,1,5,25
22,9,1,27,25
-3,-14,1,20,25
-11,-21,1,1,25
-20,-11,1,29,25
-13,16,1,10,25
-23,-25,1,26,25
19,12,1,9,25
8,21,1,23,25
8,-13,1,28,25
-25,9,1,21,25
0,-14,1,13,25
11,-9,1,4,25
-13,12,1,6,25
21,7,1,14,25
-1,3,1,18,25
23,-19,1,16,25
-17,1,1,2,25
4,-24,1,19,25
6,14,1,8,25
5,2,1,0,25
11,-23,1,12,25
-10,-10,1,22,25
-16,25,1,3,25
0,5,1,25,25
-14,-14,1,15,25
2,-3,1,7,25
-19,-12,1,29,26
8,22,1,23,26
5,15,1,8,26
-14,17,1,10,26
11,-24,1,12,26
3,-24,1,19,26
-17,25,1,3,26
-2,-11,1,17,26
15,11,1,5,26
7,-13,1,28,26
-24,8,1,21,26
-17,2,1,2,26
21,8,1,14,26
-14,12,1,6,26
24,-20,1,16,26
-4,-14,1,20,26
-24,-24,1,26,26
23,8,1,11,26
18,12,1,9,26
14,13,1,24,26
1,-3,1,7,26
-11,-20,1,1,26
0,4,1,25,26
23,9,1,27,26
-1,4,1,18,26
11,-9,1,4,26
5,3,1,0,26
0,-13,1,13,26
-15,-13,1,15,26
-9,-10,1,22,26
22,8,1,11,27
0,-2,1,7,27
3,-25,1,19,27
4,4,1,0,27
24,-21,1,16,27
-15,11,1,6,27
-8,-11,1,22,27
24,9,1,27,27
-15,-12,1,15,27
8,23,1,23,27
7,-14,1,28,27
-2,-12,1,17,27
-24,-24,1,26,27
-18,3,1,2,27
-18,-12,1,29,27
11,-25,1,12,27
14,14,1,24,27
-5,-14,1,20,27
16,10,1,5,27
20,8,1,14,27
4,15,1,8,27
0,5,1,18,27
1,4,1,25,27
-11,-19,1,1,27
-18,25,1,3,27
-1,-12,1,13,27
17,12,1,9,27
-14,17,1,10,27
12,-9,1,4,27
-24,7,1,21,27
6,-15,1,28,28
-15,10,1,6,28
17,10,1,5,28
7,24,1,23,28
16,11,1,9,28
-14,-11,1,15,28
-7,-12,1,22,28
4,16,1,8,28
22,7,1,11,28
11,-25,1,12,28
-6,-14,1,20,28
-24,6,1,21,28
-25,-24,1,26,28
13,-10,1,4,28
23,9,1,27,28
3,3,1,0,28
-18,4,1,2,28
-11,-18,1,1,28
2,-24,1,19,28
1,3,1,25,28
-17,-12,1,29,28
25,-21,1,16,28
19,9,1,14,28
-2,-13,1,17,28
-1,-11,1,13,28
-18,24,1,3,28
14,15,1,24,28
0,-2,1,7,28
-15,18,1,10,28
0,6,1,18,28
-2,-14,1,17,29
16,10,1,9,29
23,8,1,27,29
-15,19,1,10,29
18,10,1,5,29
3,16,1,8,29
1,-24,1,19,29
15,16,1,24,29
14,-10,1,4,29
-11,-17,1,1,29
6,24,1,23,29
-6,-12,1,22,29
-1,-1,1,7,29
-16,9,1,6,29
-1,-10,1,13,29
1,6,1,18,29
-16,-13,1,29,29
18,9,1,14,29
-24,5,1,21,29
10,-26,1,12,29
1,2,1,25,29
-14,-10,1,15,29
21,6,1,11,29
6,-16,1,28,29
24,-21,1,16,29
2,3,1,0,29
-18,5,1,2,29
-7,-14,1,20,29
-19,23,1,3,29
-25,-23,1,26,29
17,9,1,14,30
-24,-23,1,26,30
-15,20,1,10,30
-23,4,1,21,30
-3,-15,1,17,30
15,-10,1,4,30
21,5,1,11,30
-16,-12,1,29,30
-11,-16,1,1,30
15,17,1,24,30
2,7,1,18,30
-2,-1,1,7,30
1,1,1,25,30
16,9,1,9,30
-8,-13,1,20,30
2,15,1,8,30
24,-20,1,16,30
10,-25,1,12,30
-17,9,1,6,30
-18,22,1,3,30
22,7,1,27,30
-13,-10,1,15,30
2,2,1,0,30
5,23,1,23,30
-5,-11,1,22,30
-18,6,1,2,30
0,-24,1,19,30
6,-17,1,28,30
19,10,1,5,30
-1,-9,1,13,30
-9,-12,1,20,31
16,-11,1,4,31
2,0,1,25,31
-4,-12,1,22,31
21,7,1,27,31
-12,-9,1,15,31
16,9,1,14,31
-18,9,1,6,31
4,23,1,23,31
-18,7,1,2,31
6,-18,1,28,31
1,1,1,0,31
-23,-22,1,26,31
23,-19,1,16,31
-15,-12,1,29,31
-18,21,1,3,31
-1,-8,1,13,31
-3,-1,1,7,31
-10,-15,1,1,31
-23,3,1,21,31
3,7,1,18,31
1,15,1,8,31
16,17,1,24,31
-3,-16,1,17,31
21,4,1,11,31
16,8,1,9,31
20,10,1,5,31
11,-24,1,12,31
-1,-25,1,19,31
-14,21,1,10,31
21,10,1,5,32
2,-1,1,25,32
15,9,1,14,32
-17,20,1,3,32
-2,-26,1,19,32
-4,-12,1,22,32
-19,8,1,6,32
-2,-7,1,13,32
0,14,1,8,32
15,7,1,9,32
-14,-11,1,29,32
22,3,1,11,32
3,23,1,23,32
-14,22,1,10,32
0,1,1,0,32
20,6,1,27,32
22,-18,1,16,32
-22,-22,1,26,32
17,-11,1,4,32
-18,8,1,2,32
-11,-9,1,15,32
3,8,1,18,32
-4,-16,1,17,32
-10,-14,1,1,32
6,-19,1,28,32
-9,-13,1,20,32
-4,0,1,7,32
16,16,1,24,32
-23,2,1,21,32
11,-23,1,12,32
16,15,1,24,33
-10,-14,1,20,33
22,-18,1,16,33
-18,9,1,2,33
-13,-11,1,29,33
18,-11,1,4,33
22,2,1,11,33
11,-22,1,12,33
-16,20,1,3,33
20,6,1,27,33
15,6,1,9,33
7,-20,1,28,33
-3,-7,1,13,33
22,9,1,5,33
-10,-8,1,15,33
-22,-21,1,26,33
-13,23,1,10,33
-1,-25,1,19,33
-10,-13,1,1,33
2,23,1,23,33
3,9,1,18,33
-19,7,1,6,33
-5,-1,1,7,33
-1,13,1,8,33
14,9,1,14,33
2,-2,1,25,33
-1,0,1,0,33
-23,1,1,21,33
-3,-13,1,22,33
-5,-17,1,17,33
-6,0,1,7,34
10,-22,1,12,34
-10,-12,1,1,34
-10,-15,1,20,34
-5,-18,1,17,34
-19,6,1,6,34
15,14,1,24,34
19,5,1,27,34
-1,-1,1,0,34
-22,-20,1,26,34
-2,-14,1,22,34
23,9,1,5,34
-12,-10,1,29,34
13,9,1,14,34
14,6,1,9,34
-12,23,1,10,34
-9,-8,1,15,34
7,-21,1,28,34
-15,20,1,3,34
1,-3,1,25,34
0,-24,1,19,34
21,-17,1,16,34
-23,0,1,21,34
-1,13,1,8,34
-18,10,1,2,34
1,23,1,23,34
3,10,1,18,34
22,1,1,11,34
-4,-7,1,13,34
19,-11,1,4,34
21,-16,1,16,35
3,11,1,18,35
0,23,1,23,35
-10,-11,1,1,35
19,-12,1,4,35
-12,24,1,10,35
14,13,1,24,35
-2,12,1,8,35
-21,-19,1,26,35
-7,0,1,7,35
-14,20,1,3,35
-4,-8,1,13,35
0,-24,1,19,35
-23,-1,1,21,35
12,9,1,14,35
-2,-15,1,22,35
13,6,1,9,35
-11,-10,1,29,35
-17,10,1,2,35
19,4,1,27,35
23,1,1,11,35
-20,5,1,6,35
-4,-19,1,17,35
23,10,1,5,35
8,-21,1,28,35
-10,-16,1,20,35
1,-3,1,25,35
-1,-2,1,0,35
-8,-8,1,15,35
10,-23,1,12,35
-1,24,1,23,36
0,-3,1,25,36
-20,-19,1,26,36
-2,-16,1,22,36
-18,11,1,2,36
12,6,1,9,36
24,10,1,5,36
-20,4,1,6,36
15,12,1,24,36
-3,12,1,8,36
-13,20,1,3,36
-24,-1,1,21,36
-7,-8,1,15,36
19,3,1,27,36
24,0,1,11,36
19,-13,1,4,36
-4,-19,1,17,36
-1,-3,1,0,36
21,-15,1,16,36
-10,-10,1,1,36
-10,-10,1,29,36
11,9,1,14,36
4,12,1,18,36
-11,24,1,10,36
8,-22,1,28,36
-8,0,1,7,36
9,-24,1,12,36
-5,-9,1,13,36
0,-23,1,19,36
-10,-17,1,20,36
0,23,1,23,37
-9,-9,1,1,37
-2,-4,1,0,37
-10,23,1,10,37
-9,-18,1,20,37
23,10,1,5,37
10,9,1,14,37
-12,21,1,3,37
-25,-2,1,21,37
-7,-8,1,15,37
-8,-1,1,7,37
-19,-18,1,26,37
-4,-20,1,17,37
-2,-17,1,22,37
9,-22,1,28,37
-3,11,1,8,37
19,2,1,27,37
0,-22,1,19,37
8,-25,1,12,37
-19,3,1,6,37
-9,-9,1,29,37
25,0,1,11,37
-5,-10,1,13,37
22,-14,1,16,37
20,-14,1,4,37
15,12,1,24,37
-1,-4,1,25,37
5,12,1,18,37
11,6,1,9,37
-18,12,1,2,37
-19,13,1,2,38
-4,10,1,8,38
16,11,1,24,38
-9,22,1,10,38
-9,-2,1,7,38
-9,-19,1,20,38
7,-25,1,12,38
-2,-4,1,25,38
0,-21,1,19,38
23,-15,1,16,38
21,-14,1,4,38
19,1,1,27,38
-4,-10,1,13,38
5,11,1,18,38
22,10,1,5,38
-19,2,1,6,38
-3,-21,1,17,38
10,-23,1,28,38
-26,-2,1,21,38
-18,-18,1,26,38
-6,-9,1,15,38
-9,-8,1,1,38
11,6,1,9,38
-12,22,1,3,38
0,22,1,23,38
-8,-9,1,29,38
-2,-5,1,0,38
-2,-18,1,22,38
10,9,1,14,38
24,0,1,11,38
-6,-10,1,15,39
0,-20,1,19,39
22,-13,1,4,39
21,10,1,5,39
0,21,1,23,39
-1,-6,1,0,39
-2,-19,1,22,39
-4,9,1,8,39
-20,13,1,2,39
-9,-20,1,20,39
-11,22,1,3,39
9,10,1,14,39
-3,-4,1,25,39
-3,-11,1,13,39
17,11,1,24,39
-17,-18,1,26,39
11,-23,1,28,39
23,0,1,11,39
-9,21,1,10,39
-10,-2,1,7,39
-9,-8,1,1,39
24,-14,1,16,39
6,11,1,18,39
-7,-9,1,29,39
10,7,1,9,39
-19,1,1,6,39
-2,-21,1,17,39
-25,-1,1,21,39
18,1,1,27,39
6,-25,1,12,39
25,-13,1,16,40
7,11,1,18,40
23,-13,1,4,40
5,-25,1,12,40
-1,-7,1,0,40
-16,-19,1,26,40
-4,-3,1,25,40
-5,9,1,8,40
-5,-11,1,15,40
1,-19,1,19,40
12,-23,1,28,40
22,-1,1,11,40
-25,-1,1,21,40
9,8,1,9,40
-2,-11,1,13,40
20,10,1,5,40
-1,-21,1,17,40
17,2,1,27,40
-21,14,1,2,40
18,10,1,24,40
-18,0,1,6,40
-2,-20,1,22,40
-9,-7,1,1,40
8,10,1,14,40
-9,-21,1,20,40
-6,-8,1,29,40
-9,20,1,10,40
-11,-3,1,7,40
-11,23,1,3,40
0,20,1,23,40
-18,-1,1,6,41
4,-25,1,12,41
24,-14,1,16,41
-12,-3,1,7,41
2,-19,1,19,41
-2,-12,1,13,41
16,3,1,27,41
7,10,1,14,41
8,11,1,18,41
-5,-12,1,15,41
-10,24,1,3,41
-1,20,1,23,41
-22,14,1,2,41
0,-21,1,17,41
-6,-8,1,29,41
-16,-19,1,26,41
-9,19,1,10,41
21,-1,1,11,41
13,-24,1,28,41
19,10,1,5,41
24,-13,1,4,41
-6,9,1,8,41
-2,-7,1,0,41
-9,-21,1,20,41
-24,0,1,21,41
19,10,1,24,41
-9,-6,1,1,41
-4,-2,1,25,41
-2,-21,1,22,41
9,8,1,9,41
24,-15,1,16,42
-9,-5,1,1,42
-3,-8,1,0,42
9,10,1,18,42
-3,-21,1,22,42
20,-1,1,11,42
18,9,1,5,42
3,-18,1,19,42
-7,10,1,8,42
-1,-13,1,13,42
-23,14,1,2,42
1,-22,1,17,42
6,11,1,14,42
